title,authors,first_publish_year,edition_count,subject_count,has_cover,is_available_online,genre,cover_id,ol_key,avg_rating,ratings_count,book_age,ratings_count_filled,avg_rating_filled,popularity_score,is_popular
The Isles of Sunset,Arthur Christopher Benson,1904.0,36,7,1,1,fantasy,1814331.0,/works/OL3484406W,,0.0,121.0,0.0,4.0,18.16,1
Drachenreiter,Cornelia Funke,2000.0,36,24,1,1,fantasy,3330355.0,/works/OL941672W,4.090909090909091,11.0,25.0,11.0,4.090909090909091,18.589636363636362,1
Ella Enchanted,Gail Carson Levine,1997.0,36,21,1,1,fantasy,50323.0,/works/OL14372W,3.8333333333333335,36.0,28.0,36.0,3.8333333333333335,17.709333333333333,0
The Fires of Heaven,Robert Jordan,1993.0,36,9,1,1,fantasy,603821.0,/works/OL7924172W,4.0,40.0,32.0,40.0,4.0,18.400000000000002,1
Muminpappans bravader / Muminpappans memoarer,Tove Jansson,1950.0,36,11,1,1,fantasy,101272.0,/works/OL2195994W,3.888888888888889,9.0,75.0,9.0,3.888888888888889,17.769555555555556,0
Circe,Madeline Miller,2018.0,36,40,1,0,fantasy,8739376.0,/works/OL18012166W,4.155339805825243,103.0,7.0,103.0,4.155339805825243,19.399359223300973,1
The Son of Neptune,Rick Riordan,2011.0,36,24,1,1,fantasy,13012024.0,/works/OL15980243W,4.308943089430894,123.0,14.0,123.0,4.308943089430894,20.13377235772358,1
The Indian in the Cupboard,Lynne Reid Banks,1980.0,36,29,1,1,fantasy,6961353.0,/works/OL50627W,4.111111111111111,27.0,45.0,27.0,4.111111111111111,18.766444444444442,1
The Complete Works of Lewis Carroll,Lewis Carroll,1900.0,36,60,1,1,fantasy,13615191.0,/works/OL151444W,3.75,4.0,125.0,4.0,3.75,17.183999999999997,0
Jingo,Terry Pratchett,1996.0,36,18,1,1,fantasy,14649227.0,/works/OL453727W,4.2,35.0,29.0,35.0,4.2,19.17,1
The Woggle-Bug book (1905),L. Frank Baum,1905.0,35,7,1,1,fantasy,4432242.0,/works/OL18393W,2.0,1.0,120.0,1.0,2.0,10.106000000000002,0
How to train your dragon,Cressida Cowell,2003.0,35,33,1,1,fantasy,190086.0,/works/OL20406W,4.137931034482759,29.0,22.0,29.0,4.137931034482759,18.825724137931036,1
Harry Potter and the Cursed Child,"Jack Thorne, John Tiffany, J. K. Rowling",2001.0,35,21,1,1,fantasy,8763851.0,/works/OL17360811W,3.9565217391304346,115.0,24.0,115.0,3.9565217391304346,18.616086956521738,1
Pippi Langstrump i Söderhavet,Astrid Lindgren,1957.0,35,17,1,1,fantasy,1026569.0,/works/OL14872949W,5.0,2.0,68.0,2.0,5.0,22.112,1
Krondor,Raymond E. Feist,2000.0,35,12,1,1,fantasy,5097.0,/works/OL554747W,4.166666666666667,12.0,25.0,12.0,4.166666666666667,18.83866666666667,1
Crossroads of Twilight,Robert Jordan,1995.0,35,14,1,1,fantasy,604208.0,/works/OL7924099W,3.68,50.0,30.0,50.0,3.68,17.12,0
Taran Wanderer,Lloyd Alexander,1900.0,35,23,1,1,fantasy,747261.0,/works/OL1966607W,4.0476190476190474,21.0,125.0,21.0,4.0476190476190474,18.41647619047619,1
The Minpins,Roald Dahl,1991.0,35,9,1,1,fantasy,9159014.0,/works/OL45818W,4.8,5.0,34.0,5.0,4.8,21.33,1
"A Crown of Swords (The Wheel of Time, Book 7)",Robert Jordan,1996.0,35,14,1,1,fantasy,10293497.0,/works/OL7924161W,3.4545454545454546,11.0,29.0,11.0,3.4545454545454546,15.984181818181817,0
Witch Week,Diana Wynne Jones,1982.0,34,24,1,1,fantasy,7491.0,/works/OL60115W,3.6666666666666665,6.0,43.0,6.0,3.6666666666666665,16.74266666666667,0
Temple of the Winds,Terry Goodkind,1997.0,34,10,1,1,fantasy,1006024.0,/works/OL2010446W,4.6,5.0,28.0,5.0,4.6,20.47,1
Greenwitch (The Dark Is Rising #3),Susan Cooper,1974.0,34,18,1,1,fantasy,101366.0,/works/OL894243W,3.5555555555555554,9.0,51.0,9.0,3.5555555555555554,16.316222222222223,0
Tintenblut,Cornelia Funke,2005.0,34,23,1,1,fantasy,4918575.0,/works/OL941684W,3.8095238095238093,21.0,20.0,21.0,3.8095238095238093,17.404095238095238,0
Assassin's Apprentice,Robin Hobb,1995.0,34,14,1,1,fantasy,4915230.0,/works/OL2707183W,3.9,60.0,30.0,60.0,3.9,18.0,0
Reckless,"Cornelia Funke, Lionel Wigram",2010.0,33,33,1,1,fantasy,6584083.0,/works/OL15371140W,5.0,2.0,15.0,2.0,5.0,21.991999999999997,1
The Magician's Elephant,Kate DiCamillo,2001.0,33,45,1,1,fantasy,6283667.0,/works/OL468665W,4.4,5.0,24.0,5.0,4.4,19.61,1
Elantris,Brandon Sanderson,2005.0,33,16,1,1,fantasy,14658083.0,/works/OL5738147W,4.142857142857143,98.0,20.0,98.0,4.142857142857143,19.139428571428574,1
Nation,"Terry Pratchett, Stephen Briggs",1998.0,33,29,1,1,fantasy,14645691.0,/works/OL453807W,4.045454545454546,22.0,27.0,22.0,4.045454545454546,18.293818181818185,1
Beyond the Deepwoods,"Paul Stewart, Chris Riddell, Volker Niederfahrenhorst",1998.0,33,20,1,1,fantasy,244428.0,/works/OL71868W,3.7142857142857144,7.0,27.0,7.0,3.7142857142857144,16.879142857142856,0
Fire and Ice,Erin Hunter,2003.0,33,17,1,1,fantasy,27365.0,/works/OL5714289W,4.333333333333333,24.0,22.0,24.0,4.333333333333333,19.457333333333334,1
Rising Storm,Erin Hunter,2004.0,33,13,1,1,fantasy,10859048.0,/works/OL5714301W,4.3478260869565215,23.0,21.0,23.0,4.3478260869565215,19.509304347826088,1
Mossflower,Brian Jacques,1988.0,33,18,1,1,fantasy,234848.0,/works/OL25672716W,4.235294117647059,17.0,37.0,17.0,4.235294117647059,19.023176470588236,1
Mariel of Redwall,Brian Jacques,1991.0,33,16,1,1,fantasy,9088859.0,/works/OL20421742W,4.0,2.0,34.0,2.0,4.0,17.992,0
Nacht van inkt,Cornelia Funke,2007.0,33,27,1,1,fantasy,9781906.0,/works/OL941691W,3.0,10.0,18.0,10.0,3.0,14.040000000000001,0
Only You Can Save Mankind,Terry Pratchett,1992.0,33,17,1,1,fantasy,10561230.0,/works/OL453756W,3.4444444444444446,9.0,33.0,9.0,3.4444444444444446,15.811777777777781,0
Captive of Gor,"John Norman, Lexi Maynard, JPHN NORMAN, John Norman",1972.0,33,10,1,1,fantasy,1417496.0,/works/OL172988W,4.0,2.0,53.0,2.0,4.0,17.992,0
Ostatnie Życzenie,"Andrzej Sapkowski, Danusia Stok",1993.0,33,11,1,1,fantasy,7360819.0,/works/OL2577482W,4.096774193548387,62.0,32.0,62.0,4.096774193548387,18.73909677419355,1
Trollvinter,Tove Jansson,1958.0,33,17,1,1,fantasy,101303.0,/works/OL2196005W,4.285714285714286,7.0,67.0,7.0,4.285714285714286,19.164857142857144,1
The Amulet of Samarkand,Jonathan Stroud,2003.0,33,39,1,1,fantasy,14369347.0,/works/OL85675W,3.909090909090909,33.0,22.0,33.0,3.909090909090909,17.814363636363638,0
Abhorsen,Garth Nix,2003.0,33,10,1,1,fantasy,31567.0,/works/OL2628772W,4.380952380952381,21.0,22.0,21.0,4.380952380952381,19.629809523809524,1
The Blue Sword,Robin McKinley,1982.0,32,24,1,1,fantasy,8743067.0,/works/OL109416W,4.1,20.0,43.0,20.0,4.1,18.439999999999998,1
The cuckoo clock,Mary Louisa Molesworth,1877.0,32,17,1,1,fantasy,5903298.0,/works/OL241868W,,0.0,148.0,0.0,4.0,17.92,0
The Wise Man’s Fear,Patrick Rothfuss,2011.0,32,23,1,1,fantasy,8294024.0,/works/OL8479869W,4.3602484472049685,161.0,14.0,161.0,4.3602484472049685,20.326993788819877,1
Dragons of Autumn Twilight,"Margaret Weis, Tracy Hickman, Paul Boehmer, Andrew Dabb, Steve Kurth, Stefano Raffaele, Margarett Weiss",1984.0,32,15,1,1,fantasy,676933.0,/works/OL73410W,3.9591836734693877,49.0,41.0,49.0,3.9591836734693877,18.05073469387755,0
The Wind Singer,William Nicholson,2000.0,32,17,1,1,fantasy,5081465.0,/works/OL3828406W,4.416666666666667,12.0,25.0,12.0,4.416666666666667,19.65866666666667,1
The Spiderwick Chronicles,"Tony DiTerlizzi, Holly Black",2004.0,32,30,1,1,fantasy,437895.0,/works/OL5833925W,4.0,2.0,21.0,2.0,4.0,17.932000000000002,0
Swords Against Wizardry,Fritz Leiber,1968.0,32,4,1,1,fantasy,9923765.0,/works/OL101924W,4.0,2.0,57.0,2.0,4.0,17.932000000000002,0
Going Postal,Terry Pratchett,2004.0,32,22,1,1,fantasy,14646992.0,/works/OL453733W,4.580645161290323,62.0,21.0,62.0,4.580645161290323,20.614580645161293,1
Quidditch Through the Ages,J. K. Rowling,2001.0,32,24,1,1,fantasy,8273320.0,/works/OL8119615W,3.53125,32.0,24.0,32.0,3.53125,16.237000000000002,0
My Secret Garden,Nancy Friday,1973.0,32,15,1,1,fantasy,2787375.0,/works/OL733144W,3.769230769230769,13.0,52.0,13.0,3.769230769230769,17.074923076923078,0
Farlig midsommar,Tove Jansson,1955.0,32,15,1,1,fantasy,8783142.0,/works/OL2196021W,4.75,4.0,70.0,4.0,4.75,20.944000000000003,1
The Firebrand,Marion Zimmer Bradley,1987.0,32,13,1,1,fantasy,990553.0,/works/OL23734W,4.666666666666667,3.0,38.0,3.0,4.666666666666667,20.60466666666667,1
The mouse and his child,"Russell Hoban, David Small",1967.0,32,22,1,1,fantasy,275772.0,/works/OL74292W,3.0,1.0,58.0,1.0,3.0,13.926,0
Swords Against Death,Fritz Leiber,1970.0,31,5,1,1,fantasy,477766.0,/works/OL101946W,3.5,6.0,55.0,6.0,3.5,15.896,0
I Shall Wear Midnight,Terry Pratchett,2010.0,31,32,1,1,fantasy,14646145.0,/works/OL14929052W,4.304347826086956,23.0,15.0,23.0,4.304347826086956,19.215391304347825,1
Swords and Deviltry,Fritz Leiber,1970.0,31,9,1,1,fantasy,6454202.0,/works/OL101947W,3.769230769230769,13.0,55.0,13.0,3.769230769230769,17.014923076923075,0
Winter's Heart,Robert Jordan,2000.0,31,14,1,1,fantasy,5021142.0,/works/OL7924207W,3.90625,32.0,25.0,32.0,3.90625,17.677,0
Jacob Two-Two Meets the Hooded Fang,Mordecai Richler,1975.0,31,22,1,1,fantasy,3905238.0,/works/OL674960W,3.5,2.0,50.0,2.0,3.5,15.872000000000002,0
Fox in Socks,Dr. Seuss,1965.0,31,55,1,1,fantasy,8832133.0,/works/OL261159W,4.0,29.0,60.0,29.0,4.0,18.034000000000002,0
Mary Poppins comes back,"Pamela L. Travers, Mary Shepard",1935.0,31,20,1,1,fantasy,8369223.0,/works/OL1737453W,4.5,2.0,90.0,2.0,4.5,19.872,1
The Princess Bride,William Goldman,1973.0,31,13,1,1,fantasy,9284881.0,/works/OL486967W,4.244897959183674,98.0,52.0,98.0,4.244897959183674,19.427591836734695,1
Lord of Chaos,Robert Jordan,1994.0,31,10,1,1,fantasy,182398.0,/works/OL7924208W,3.9242424242424243,66.0,31.0,66.0,3.9242424242424243,17.9529696969697,0
Knife of Dreams,Robert Jordan,2005.0,30,12,1,1,fantasy,871816.0,/works/OL7924194W,4.020408163265306,49.0,20.0,49.0,4.020408163265306,18.175632653061225,1
The Golem's Eye,Jonathan Stroud,2004.0,30,30,1,1,fantasy,9508808.0,/works/OL85678W,3.909090909090909,22.0,21.0,22.0,3.909090909090909,17.56836363636364,0
Gregor and the Curse of the Warmbloods,Suzanne Collins,2005.0,30,16,1,1,fantasy,8345962.0,/works/OL5735361W,4.666666666666667,6.0,20.0,6.0,4.666666666666667,20.50266666666667,1
Alice's Adventures in Wonderland / Through the Looking-Glass / The Hunting of the Snark,Lewis Carroll,1924.0,30,70,1,1,fantasy,10527372.0,/works/OL138064W,5.0,2.0,101.0,2.0,5.0,21.812,1
The Lives of Christopher Chant,Diana Wynne Jones,1988.0,30,16,1,1,fantasy,25491.0,/works/OL60105W,3.0,6.0,37.0,6.0,3.0,13.836000000000002,0
"Tehanu (The Earthsea Cycle, Book 4)",Ursula K. Le Guin,1990.0,30,9,1,1,fantasy,3347790.0,/works/OL15056578W,4.625,8.0,35.0,8.0,4.625,20.348000000000003,1
The Way of Kings,Brandon Sanderson,2010.0,30,16,1,1,fantasy,14658316.0,/works/OL15358691W,4.509554140127388,157.0,15.0,157.0,4.509554140127388,20.780216560509555,1
Soul of the Fire,Terry Goodkind,1999.0,30,16,1,1,fantasy,1006274.0,/works/OL2010448W,3.5217391304347827,23.0,26.0,23.0,3.5217391304347827,16.02495652173913,0
The Magicians of Caprona,Diana Wynne Jones,1980.0,30,13,1,1,fantasy,25493.0,/works/OL60106W,4.5,6.0,45.0,6.0,4.5,19.836,1
Throne of Glass,Sarah J. Maas,2012.0,30,38,1,1,fantasy,13312488.0,/works/OL16607146W,4.168674698795181,83.0,13.0,83.0,4.168674698795181,18.972698795180726,1
Silver on the Tree (The Dark Is Rising #5),Susan Cooper,1977.0,30,10,1,1,fantasy,433452.0,/works/OL894244W,3.6363636363636362,11.0,48.0,11.0,3.6363636363636362,16.411454545454546,0
Mary Poppins Opens the Door,"Pamela L. Travers, Mary Shepard, Agnes Sims",1943.0,30,15,1,1,fantasy,114000.0,/works/OL262143W,4.0,3.0,82.0,3.0,4.0,17.818,0
I Took the Moon for a Walk,Carolyn Curtis,2004.0,29,22,1,1,fantasy,885974.0,/works/OL6030422W,5.0,2.0,21.0,2.0,5.0,21.752,1
Night of the Soul Stealer,Joseph Delaney,1998.0,29,30,1,1,fantasy,4941233.0,/works/OL11976323W,4.125,8.0,27.0,8.0,4.125,18.288,1
The Darkest Hour,Erin Hunter,2004.0,29,17,1,1,fantasy,8761300.0,/works/OL5714310W,4.434782608695652,23.0,21.0,23.0,4.434782608695652,19.61713043478261,1
Marlfox,Brian Jacques,1998.0,29,14,1,1,fantasy,3016802.0,/works/OL465915W,4.5,6.0,27.0,6.0,4.5,19.776,1
Fog magic,Julia L. Sauer,1830.0,29,10,1,1,fantasy,401024.0,/works/OL12341526W,5.0,2.0,195.0,2.0,5.0,21.752,1
Angel Island,Inez Haynes Gillmore,1914.0,29,8,1,1,fantasy,4057207.0,/works/OL4620923W,2.0,2.0,111.0,2.0,2.0,9.752,0
Lirael Daughter of the Clayr,Garth Nix,2001.0,29,16,1,1,fantasy,24529.0,/works/OL2628758W,4.363636363636363,22.0,24.0,22.0,4.363636363636363,19.326545454545453,1
Mary Poppins in the Park,Pamela L. Travers,1934.0,29,14,1,1,fantasy,7093.0,/works/OL262010W,3.5,2.0,91.0,2.0,3.5,15.752000000000002,0
Krew elfów,"Andrzej Sapkowski, Danusia Stok",1994.0,29,12,1,1,fantasy,8457619.0,/works/OL2577486W,3.7837837837837838,74.0,31.0,74.0,3.7837837837837838,17.319135135135134,0
"Matched (Matched Trilogy, Book 1)",Ally Condie,2010.0,29,37,1,1,fantasy,6670784.0,/works/OL15493120W,3.6578947368421053,38.0,15.0,38.0,3.6578947368421053,16.59957894736842,0
Out From Boneville,"Jeff Smith, Jeff Smith",1993.0,29,44,1,1,fantasy,12648893.0,/works/OL265609W,3.736842105263158,19.0,32.0,19.0,3.736842105263158,16.801368421052633,0
The Spiderwick Chronicles,"Holly Black, Tony DiTerlizzi",2003.0,28,36,1,1,fantasy,435981.0,/works/OL5833913W,,0.0,22.0,0.0,4.0,17.68,0
Gardens of the Moon,Steven Erikson,1999.0,28,17,1,1,fantasy,374277.0,/works/OL5734756W,4.0,58.0,26.0,58.0,4.0,18.028,0
Der satanarchäolygenialkohöllische Wunschpunsch,Michael Ende,1989.0,28,20,1,1,fantasy,2204734.0,/works/OL2271562W,3.75,4.0,36.0,4.0,3.75,16.704,0
Artemis Fowl and the Time Paradox,Eoin Colfer,2008.0,28,49,1,1,fantasy,9650739.0,/works/OL5725955W,3.5,4.0,17.0,4.0,3.5,15.704,0
Marauders of Gor,John Norman,1975.0,28,12,1,0,fantasy,1417502.0,/works/OL172992W,,0.0,50.0,0.0,4.0,17.68,0
Una corte de niebla y furia,Sarah J. Maas,2014.0,28,25,1,1,fantasy,14315081.0,/works/OL17860744W,4.009153318077804,437.0,11.0,437.0,4.009153318077804,20.338613272311218,1
The Taggerung,Brian Jacques,2001.0,28,16,1,1,fantasy,3016803.0,/works/OL465980W,4.0,1.0,24.0,1.0,4.0,17.686,0
Czas pogardy,"Andrzej Sapkowski, José María Faraldo Jarillo",1995.0,28,21,1,1,fantasy,8309685.0,/works/OL2577481W,3.9215686274509802,51.0,30.0,51.0,3.9215686274509802,17.67227450980392,0
Miecz przeznaczenia,Andrzej Sapkowski,1992.0,28,14,1,1,fantasy,6757701.0,/works/OL2577472W,4.1,40.0,33.0,40.0,4.1,18.32,1
Pappan och havet,Tove Jansson,1966.0,28,14,1,1,fantasy,3180405.0,/works/OL2196029W,4.4,5.0,59.0,5.0,4.4,19.310000000000002,1
The Book of Wonder,Lord Dunsany,1912.0,28,6,1,1,fantasy,867045.0,/works/OL83877W,4.0,2.0,113.0,2.0,4.0,17.692,0
The Machineries of Joy,Ray Bradbury,1949.0,28,3,1,1,fantasy,9346519.0,/works/OL103192W,5.0,1.0,76.0,1.0,5.0,21.686,1
The Borrowers,Mary Norton,1952.0,27,9,1,1,fantasy,6384556.0,/works/OL78564W,3.9,10.0,73.0,10.0,3.9,17.28,0
Castle in the Air,Diana Wynne Jones,1990.0,27,21,1,1,fantasy,8783953.0,/works/OL60141W,3.5789473684210527,19.0,35.0,19.0,3.5789473684210527,16.04978947368421,0
Nightbirds on Nantucket (Wolves #3),"Joan Aiken, Robin Jacques",1966.0,27,11,1,1,fantasy,75249.0,/works/OL14851456W,5.0,2.0,59.0,2.0,5.0,21.631999999999998,1
The Hero of Ages,Brandon Sanderson,2008.0,27,8,1,1,fantasy,14658094.0,/works/OL5738154W,4.573770491803279,122.0,17.0,122.0,4.573770491803279,20.64708196721312,1
Triss,Brian Jacques,2002.0,27,16,1,1,fantasy,1471721.0,/works/OL465898W,4.0,2.0,23.0,2.0,4.0,17.632,0
The children of Green Knowe,Lucy M. Boston,1954.0,27,19,1,1,fantasy,116026.0,/works/OL4772206W,4.5,4.0,71.0,4.0,4.5,19.644,1
The Carpet People,"Terry Pratchett, David John",1971.0,27,12,1,1,fantasy,14646816.0,/works/OL453674W,3.8,5.0,54.0,5.0,3.8,16.849999999999998,0
Tales from Earthsea,Ursula K. Le Guin,2001.0,27,24,1,1,fantasy,4636848.0,/works/OL59812W,3.9565217391304346,23.0,24.0,23.0,3.9565217391304346,17.584086956521737,0
The Girl Who Drank the Moon,Kelly Regan Barnhill,2016.0,27,38,1,1,fantasy,7903958.0,/works/OL17627845W,3.85,40.0,9.0,40.0,3.85,17.259999999999998,0
The Long Patrol,Brian Jacques,1997.0,27,18,1,1,fantasy,3016793.0,/works/OL465902W,4.2,5.0,28.0,5.0,4.2,18.45,1
Alcatraz versus the Evil Librarians,Brandon Sanderson,2007.0,27,26,1,1,fantasy,14658065.0,/works/OL5738144W,3.85,20.0,18.0,20.0,3.85,17.14,0
Sojourn,R. A. Salvatore,1991.0,27,7,1,1,fantasy,1005943.0,/works/OL516683W,3.9583333333333335,24.0,34.0,24.0,3.9583333333333335,17.597333333333335,0
ElfQuest,Wendy Pini,1981.0,27,10,1,0,fantasy,715114.0,/works/OL2832844W,4.4,5.0,44.0,5.0,4.4,19.25,1
The Forest House,Marion Zimmer Bradley,1993.0,27,13,1,1,fantasy,2177203.0,/works/OL23732W,3.875,8.0,32.0,8.0,3.875,17.168,0
Det osynliga barnet och andra berättelser,Tove Jansson,1963.0,27,20,1,1,fantasy,101323.0,/works/OL2195988W,4.5,10.0,62.0,10.0,4.5,19.68,1
A Memory of Light,"Robert Jordan, Brandon Sanderson",2013.0,26,19,1,1,fantasy,14658328.0,/works/OL16799133W,4.3,10.0,12.0,10.0,4.3,18.82,1
Summerland,Michael Chabon,2002.0,26,18,1,1,fantasy,12745193.0,/works/OL119434W,,0.0,23.0,0.0,4.0,17.56,0
In the Hand of the Goddess,Tamora Pierce,1984.0,26,17,1,1,fantasy,439138.0,/works/OL29250W,4.25,24.0,41.0,24.0,4.25,18.704,1
"Flyte [UNABRIDGED CD] (Audiobook) (Book 2, The Septimus Heap series)","Angie Sage, Angie Sage, Mark Zug",2006.0,26,21,1,1,fantasy,30551.0,/works/OL3261587W,4.0,2.0,19.0,2.0,4.0,17.572000000000003,0
Forest of Secrets,Erin Hunter,2003.0,26,14,1,1,fantasy,8416885.0,/works/OL5714292W,4.4,25.0,22.0,25.0,4.4,19.310000000000002,1
The Tangle Box,Terry Brooks,1994.0,26,11,1,1,fantasy,208149.0,/works/OL5683545W,3.5454545454545454,11.0,31.0,11.0,3.5454545454545454,15.807818181818181,0
Tales from the Perilous Realm,J.R.R. Tolkien,1993.0,26,10,1,1,fantasy,12179529.0,/works/OL27476W,4.0,1.0,32.0,1.0,4.0,17.566,0
Outcast of Redwall (Redwall #8),Brian Jacques,1995.0,26,20,1,1,fantasy,283619.0,/works/OL465939W,3.857142857142857,7.0,30.0,7.0,3.857142857142857,17.030571428571427,0
The Spook's Curse,Joseph Delaney,2005.0,26,32,1,1,fantasy,8315097.0,/works/OL275976W,4.2,10.0,20.0,10.0,4.2,18.42,1
Red Rising,Pierce Brown,2014.0,26,13,1,1,fantasy,7316188.0,/works/OL17076473W,3.9292929292929295,99.0,11.0,99.0,3.9292929292929295,17.871171717171716,0
A Court of Wings and Ruin,Sarah J. Maas,2017.0,26,19,1,1,fantasy,8506724.0,/works/OL17823218W,4.3061224489795915,49.0,8.0,49.0,4.3061224489795915,19.07848979591837,1
The Little White Horse,Elizabeth Goudge,1920.0,26,21,1,1,fantasy,4636773.0,/works/OL535201W,4.5,8.0,105.0,8.0,4.5,19.607999999999997,1
Hyperion,Dan Simmons,1989.0,26,22,1,1,fantasy,380332.0,/works/OL1963268W,4.189542483660131,153.0,36.0,153.0,4.189542483660131,19.236169934640525,1
The Cat in the Hat Comes Back,Dr. Seuss,1958.0,26,32,1,1,fantasy,11344.0,/works/OL261147W,3.5416666666666665,24.0,67.0,24.0,3.5416666666666665,15.870666666666667,0
Deryni Checkmate,Katherine Kurtz,1972.0,25,9,1,1,fantasy,284301.0,/works/OL56257W,4.333333333333333,6.0,53.0,6.0,4.333333333333333,18.869333333333334,1
Club dead,Charlaine Harris,2003.0,25,18,1,1,fantasy,4258175.0,/works/OL82366W,4.0,5.0,22.0,5.0,4.0,17.529999999999998,0
Wings in the Night,Robert E. Howard,2005.0,25,6,1,0,fantasy,1532038.0,/works/OL3384260W,,0.0,20.0,0.0,4.0,17.5,0
Norse Mythology,"Neil Gaiman, Anna Llisterri",2016.0,25,9,1,1,fantasy,7898682.0,/works/OL17619634W,4.416666666666667,36.0,9.0,36.0,4.416666666666667,19.38266666666667,1
The Ice Dragon,George R. R. Martin,2006.0,25,9,1,1,fantasy,11298681.0,/works/OL257944W,4.166666666666667,6.0,19.0,6.0,4.166666666666667,18.20266666666667,1
This Perfect Day,Ira Levin,1970.0,25,5,1,1,fantasy,9294505.0,/works/OL28316W,4.0,5.0,55.0,5.0,4.0,17.529999999999998,0
Honoured Enemy,"Raymond E. Feist, William R. Forstchen",2001.0,25,4,1,1,fantasy,1024.0,/works/OL257936W,4.0,8.0,24.0,8.0,4.0,17.548,0
High Deryni,Katherine Kurtz,1973.0,25,7,1,1,fantasy,2404612.0,/works/OL56258W,4.285714285714286,7.0,52.0,7.0,4.285714285714286,18.684857142857144,1
Towers of Midnight,"Robert Jordan, Brandon Sanderson",2010.0,25,15,1,1,fantasy,14658162.0,/works/OL15414340W,4.0,34.0,15.0,34.0,4.0,17.704,0
Extract from Captain Stormfield's visit to heaven,Mark Twain,1909.0,25,8,1,1,fantasy,8222014.0,/works/OL54114W,3.0,1.0,116.0,1.0,3.0,13.506,0
Midnight for Charlie Bone,Jenny Nimmo,2002.0,25,19,1,1,fantasy,3210582.0,/works/OL451778W,3.5714285714285716,7.0,23.0,7.0,3.5714285714285716,15.827714285714286,0
A Court of Frost and Starlight,Sarah J. Maas,2018.0,25,22,1,1,fantasy,8569939.0,/works/OL19655889W,3.3846153846153846,26.0,7.0,26.0,3.3846153846153846,15.194461538461539,0
Lioness Rampant,Tamora Pierce,1988.0,25,14,1,1,fantasy,439139.0,/works/OL29251W,4.28,25.0,37.0,25.0,4.28,18.77,1
The Paradise War (The Song of Albion #1),Stephen R. Lawhead,1991.0,25,9,1,1,fantasy,6270694.0,/works/OL18619W,4.5,4.0,34.0,4.0,4.5,19.524,1
Phantom,Terry Goodkind,2006.0,25,11,1,1,fantasy,524122.0,/works/OL2010501W,3.9285714285714284,14.0,19.0,14.0,3.9285714285714284,17.29828571428571,0
Martin the Warrior,Brian Jacques,1993.0,25,15,1,1,fantasy,919099.0,/works/OL465920W,4.4,10.0,32.0,10.0,4.4,19.16,1
Ruby the Red Fairy,Daisy Meadows,2003.0,25,34,1,1,fantasy,279176.0,/works/OL5886978W,4.45,20.0,22.0,20.0,4.45,19.42,1
A Spell for Chameleon,Piers Anthony,1977.0,25,6,1,1,fantasy,6453925.0,/works/OL80870W,3.72,25.0,48.0,25.0,3.72,16.53,0
The midnight folk,John Masefield,1927.0,25,11,1,1,fantasy,6253326.0,/works/OL1103788W,5.0,1.0,98.0,1.0,5.0,21.506,1
Flora & Ulysses,Kate DiCamillo,2013.0,24,34,1,1,fantasy,7269799.0,/works/OL16811465W,3.4,5.0,12.0,5.0,3.4,15.069999999999999,0
The Black Unicorn,Terry Brooks,1987.0,24,11,1,1,fantasy,908794.0,/works/OL5683442W,3.4166666666666665,12.0,38.0,12.0,3.4166666666666665,15.178666666666667,0
David and the Phoenix,Edward Ormondroyd,1957.0,24,15,1,1,fantasy,955414.0,/works/OL5478214W,,0.0,68.0,0.0,4.0,17.44,0
Attack of the Fiend,Joseph Delaney,1998.0,24,21,1,1,fantasy,7167600.0,/works/OL11976326W,4.2,5.0,27.0,5.0,4.2,18.27,1
The Wishsong of Shannara,Terry Brooks,1985.0,24,17,1,1,fantasy,908803.0,/works/OL5683593W,3.888888888888889,18.0,40.0,18.0,3.888888888888889,17.103555555555555,0
Ptolemy's Gate,Jonathan Stroud,2005.0,24,20,1,1,fantasy,14369284.0,/works/OL85676W,4.05,20.0,20.0,20.0,4.05,17.76,0
Midnight over Sanctaphrax,"Paul Stewart, Chris Riddell, STEWART, PAUL, RIDDELL, CHRIS",2001.0,24,6,1,1,fantasy,244432.0,/works/OL71873W,3.6,5.0,24.0,5.0,3.6,15.87,0
